,Image,SignCode,AspectRatio
3225,F18_0002_3_4_1.png,F18,0.6276849642004774
3226,F18_0003_3_4_1.png,F18,0.5348432055749129
3227,F18_0004_3_4_1.png,F18,0.5659722222222222
3228,F20_0001_1_1_4.png,F20,1.1627906976744187
3229,F20_0001_1_2_7.png,F20,0.5966386554621849
3230,F20_0001_3_4_1.png,F20,1.0272277227722773
3231,F20_0002_1_1_4.png,F20,0.9693877551020408
3232,F20_0002_3_4_1.png,F20,0.9775510204081632
3233,F20_0003_3_4_1.png,F20,0.625
3234,F21_0001_1_1_4.png,F21,0.5
3235,F21_0001_1_1_6.png,F21,0.5369127516778524
3236,F21_0001_1_4_11.png,F21,1.0947368421052632
3237,F21_0001_3_1_2.png,F21,0.5246913580246914
3238,F21_0001_3_4_1.png,F21,0.5545454545454546
3239,F21_0002_1_1_4.png,F21,0.5786163522012578
3240,F21_0002_1_1_6.png,F21,0.5838509316770186
3241,F21_0002_1_4_11.png,F21,1.2380952380952381
3242,F21_0002_3_1_2.png,F21,0.6722222222222223
3243,F21_0002_3_4_1.png,F21,0.7064579256360078
3244,F21_0003_1_1_4.png,F21,0.4318181818181818
3245,F21_0003_1_1_6.png,F21,0.7253521126760564
3246,F21_0003_1_4_11.png,F21,1.1379310344827587
3247,F21_0003_3_4_1.png,F21,0.5692599620493358
3248,F21_0004_1_1_6.png,F21,0.6417910447761194
3249,F21_0004_3_4_1.png,F21,0.6338028169014085
3250,F21_0005_3_4_1.png,F21,0.5414462081128748
3251,F22_0001_1_1_4.png,F22,0.8363636363636363
3252,F22_0001_1_1_5.png,F22,0.84375
3253,F22_0001_1_1_6.png,F22,0.6888888888888889
3254,F22_0001_1_2_7.png,F22,0.5775862068965517
3255,F22_0001_1_2_9.png,F22,0.7272727272727273
3256,F22_0001_1_3_10.png,F22,0.8316831683168316
3257,F22_0001_1_4_11.png,F22,0.6012658227848101
3258,F22_0001_2_4_1.png,F22,0.6
3259,F22_0001_3_1_2.png,F22,0.6256983240223464
3260,F22_0001_3_4_1.png,F22,0.5528942115768463
3261,F22_0002_1_1_6.png,F22,0.7070063694267515
3262,F22_0002_1_2_9.png,F22,0.6333333333333333
3263,F22_0002_1_3_10.png,F22,0.7981651376146789
3264,F22_0002_2_4_1.png,F22,0.7711864406779662
3265,F22_0002_3_4_1.png,F22,0.748898678414097
3266,F22_0003_1_1_6.png,F22,0.6884057971014492
3267,F22_0003_1_2_9.png,F22,0.5641025641025641
3268,F22_0003_2_4_1.png,F22,0.7345132743362832
3269,F22_0003_3_4_1.png,F22,0.6814159292035398
3270,F22_0004_1_2_9.png,F22,0.5403225806451613
3271,F22_0004_2_4_1.png,F22,0.6511627906976745
3272,F22_0004_3_4_1.png,F22,0.6347305389221557
3273,F22_0005_3_4_1.png,F22,0.7352941176470589
3274,F22_0006_3_4_1.png,F22,0.7259414225941423
3275,F22_0007_3_4_1.png,F22,1.0772626931567328
3276,F25_0001_1_1_4.png,F25,1.2553191489361701
3277,F25_0001_1_2_7.png,F25,0.9746835443037974
3278,F25_0001_1_3_10.png,F25,1.2727272727272727
3279,F25_0001_1_4_11.png,F25,1.9852941176470589
3280,F25_0001_2_4_1.png,F25,1.1111111111111112
3281,F25_0001_3_4_1.png,F25,1.1085106382978724
3282,F25_0002_1_4_11.png,F25,1.5058823529411764
3283,F25_0002_3_4_1.png,F25,1.3433874709976799
3284,F26_0001_1_1_4.png,F26,0.7364341085271318
3285,F26_0001_1_1_5.png,F26,0.5343511450381679
3286,F26_0001_1_1_6.png,F26,0.6923076923076923
3287,F26_0001_2_4_1.png,F26,0.5113636363636364
3288,F26_0001_3_4_1.png,F26,0.5353675450762829
3289,F26_0002_1_1_4.png,F26,0.7006369426751592
3290,F26_0002_1_1_5.png,F26,0.6183206106870229
3291,F26_0002_1_1_6.png,F26,0.6
3292,F26_0002_3_4_1.png,F26,0.753956834532374
3293,F26_0003_3_4_1.png,F26,0.7209302325581395
3294,F26_0004_3_4_1.png,F26,0.7249647390691114
3295,F26_0005_3_4_1.png,F26,0.5994550408719346
3296,F26_0006_3_4_1.png,F26,0.6947535771065183
3297,F26_0007_3_4_1.png,F26,0.6684491978609626
3298,F26_0008_3_4_1.png,F26,0.5951515151515151
3299,F26_0009_3_4_1.png,F26,0.7086956521739131
3300,F26_0010_3_4_1.png,F26,0.6631736526946108
3301,F26_0011_3_4_1.png,F26,0.5558620689655173
3302,F26_0012_3_4_1.png,F26,0.6618122977346278
3303,F26_0013_3_4_1.png,F26,0.8042049934296978
3304,F26_0014_3_4_1.png,F26,0.7136431784107946
3305,F27_0001_1_4_13.png,F27,1.8275862068965518
3306,F27_0001_2_4_1.png,F27,1.4772727272727273
3307,F27_0001_3_4_1.png,F27,1.4594594594594594
3308,F27_0002_3_4_1.png,F27,1.4613180515759312
3309,F27_Z2_0001_1_1_4.png,F27_Z2,1.5942028985507246
3310,F29_0001_1_1_5.png,F29,1.0095238095238095
3311,F29_0001_1_2_7.png,F29,0.7321428571428571
3312,F29_0001_1_4_11.png,F29,0.7724137931034483
3313,F29_0002_1_4_11.png,F29,0.8345864661654135
3314,F30_0001_1_2_9.png,F30,0.5913978494623656
3315,F30_0001_1_3_10.png,F30,0.38953488372093026
3316,F30_0001_1_4_11.png,F30,0.42788461538461536
3317,F30_0001_2_4_1.png,F30,0.726027397260274
3318,F30_0001_3_4_1.png,F30,0.7211703958691911
3319,F30_0002_1_4_11.png,F30,0.6526946107784432
3320,F30_0002_3_4_1.png,F30,0.7903225806451613
3321,F31_0001_1_1_4.png,F31,0.8674698795180723
3322,F31_0001_1_1_5.png,F31,1.2048192771084338
3323,F31_0001_1_2_7.png,F31,1.6615384615384616
3324,F31_0001_1_2_9.png,F31,1.391304347826087
3325,F31_0001_1_4_11.png,F31,1.5769230769230769
3326,F31_0001_3_4_1.png,F31,1.345945945945946
3327,F31_0002_1_4_11.png,F31,1.6867469879518073
3328,F31_0002_3_4_1.png,F31,1.4497041420118344
3329,F31_0003_1_4_11.png,F31,1.7415730337078652
3330,F32_0001_1_1_4.png,F32,0.3076923076923077
3331,F32_0001_1_1_5.png,F32,0.3763440860215054
3332,F32_0001_1_1_6.png,F32,0.23699421965317918
3333,F32_0001_1_4_11.png,F32,0.37681159420289856
3334,F32_0001_3_1_2.png,F32,0.34285714285714286
3335,F32_0001_3_4_1.png,F32,0.305327868852459
3336,F32_0002_1_1_4.png,F32,0.5
3337,F32_0002_1_1_6.png,F32,0.27702702702702703
3338,F32_0002_1_4_11.png,F32,0.4573643410852713
3339,F32_0002_3_4_1.png,F32,0.3927855711422846
3340,F32_0003_1_1_4.png,F32,0.4393939393939394
3341,F32_0003_1_4_11.png,F32,0.3643410852713178
3342,F32_0003_3_4_1.png,F32,0.34363636363636363
3343,F32_0004_1_1_4.png,F32,0.37583892617449666
3344,F32_0004_3_4_1.png,F32,0.275092936802974
3345,F32_0005_3_4_1.png,F32,0.3023255813953488
3346,F32_0006_3_4_1.png,F32,0.3464052287581699
3347,F32_0007_3_4_1.png,F32,0.3550420168067227
3348,F32_0008_3_4_1.png,F32,0.3098330241187384
3349,F32_0009_3_4_1.png,F32,0.23572744014732966
3350,F32_D21_0001_1_2_9.png,F32_D21,0.9411764705882353
3351,F32_X1_0001_3_4_1.png,F32_X1,0.6962962962962963
3352,F33_Z2_0001_3_4_1.png,F33_Z2,1.1556064073226544
3353,F34_0001_1_1_2.png,F34,1.446808510638298
3354,F34_0001_1_1_4.png,F34,0.9716981132075472
3355,F34_0001_1_1_5.png,F34,1.0804597701149425
3356,F34_0001_1_1_6.png,F34,0.8731343283582089
3357,F34_0001_1_2_7.png,F34,0.8020833333333334
3358,F34_0001_1_2_9.png,F34,0.8936170212765957
3359,F34_0001_1_3_10.png,F34,1.5301204819277108
3360,F34_0001_2_4_1.png,F34,0.8543689320388349
3361,F34_0001_3_1_2.png,F34,0.8681318681318682
3362,F34_0001_3_4_1.png,F34,0.7222222222222222
3363,F34_0002_1_1_2.png,F34,0.8394160583941606
3364,F34_0002_1_1_4.png,F34,0.853448275862069
3365,F34_0002_1_1_6.png,F34,0.989247311827957
3366,F34_0002_1_2_9.png,F34,0.7653061224489796
3367,F34_0002_2_4_1.png,F34,0.7647058823529411
3368,F34_0002_3_1_2.png,F34,0.8341463414634146
3369,F34_0002_3_4_1.png,F34,0.7734806629834254
3370,F34_0003_1_1_2.png,F34,0.8513513513513513
3371,F34_0003_1_1_4.png,F34,0.8098591549295775
3372,F34_0003_1_2_9.png,F34,1.6071428571428572
3373,F34_0003_2_4_1.png,F34,0.788135593220339
3374,F34_0003_3_4_1.png,F34,0.9825581395348837
3375,F34_0004_1_2_9.png,F34,0.8571428571428571
3376,F34_0004_2_4_1.png,F34,0.9487179487179487
3377,F34_0004_3_4_1.png,F34,0.8329764453961456
3378,F34_0005_3_4_1.png,F34,0.7745535714285714
3379,F34_0006_3_4_1.png,F34,1.066860465116279
3380,F34_0007_3_4_1.png,F34,0.9551569506726457
3381,F34_0008_3_4_1.png,F34,0.8029978586723768
3382,F34_0009_3_4_1.png,F34,1.0450928381962865
3383,F34_0010_3_4_1.png,F34,1.0316622691292876
3384,F34_0011_3_4_1.png,F34,1.218562874251497
3385,F34_I9_0001_1_1_4.png,F34_I9,1.158139534883721
3386,F34_Z1_0001_1_1_4.png,F34_Z1,0.9841269841269841
3387,F34_Z1_A1_0001_1_1_4.png,F34_Z1_A1,1.9236111111111112
3388,F35_0001_1_1_2.png,F35,2.3333333333333335
3389,F35_0001_1_1_4.png,F35,2.142857142857143
3390,F35_0001_1_1_5.png,F35,2.6666666666666665
3391,F35_0001_1_1_6.png,F35,1.9264705882352942
3392,F35_0001_1_2_8.png,F35,2.0
3393,F35_0001_1_4_13.png,F35,2.3658536585365852
3394,F35_0001_3_1_2.png,F35,1.7377049180327868
3395,F35_0001_3_4_1.png,F35,2.2244897959183674
3396,F35_0002_1_1_2.png,F35,1.2357723577235773
3397,F35_0002_1_1_4.png,F35,2.263157894736842
3398,F35_0002_1_1_5.png,F35,2.148936170212766
3399,F35_0002_1_1_6.png,F35,2.380952380952381
3400,F35_0002_1_2_8.png,F35,1.3103448275862069
3401,F35_0002_3_1_2.png,F35,2.1627906976744184
3402,F35_0002_3_4_1.png,F35,2.0085836909871246
3403,F35_0003_1_1_2.png,F35,2.3114754098360657
3404,F35_0003_1_1_4.png,F35,1.7538461538461538
3405,F35_0003_1_1_5.png,F35,2.65
3406,F35_0003_1_2_8.png,F35,1.1929824561403508
3407,F35_0003_3_1_2.png,F35,1.625
3408,F35_0003_3_4_1.png,F35,1.9455252918287937
3409,F35_0004_1_1_4.png,F35,2.309090909090909
3410,F35_0004_1_1_5.png,F35,2.3043478260869565
3411,F35_0004_1_2_8.png,F35,1.5957446808510638
3412,F35_0004_3_1_2.png,F35,2.126315789473684
3413,F35_0004_3_4_1.png,F35,2.016891891891892
3414,F35_0005_1_1_4.png,F35,1.7878787878787878
3415,F35_0005_3_1_2.png,F35,2.0531914893617023
3416,F35_0005_3_4_1.png,F35,2.9951923076923075
3417,F35_0006_1_1_4.png,F35,1.876923076923077
3418,F35_B1_0001_1_1_5.png,F35_B1,0.775
3419,F36_0001_1_1_2.png,F36,1.4482758620689655
3420,F36_0001_1_1_4.png,F36,1.7027027027027026
3421,F36_0001_1_2_7.png,F36,1.7254901960784315
3422,F37B_0001_1_1_4.png,F37B,2.0483870967741935
3423,F39_0001_1_1_5.png,F39,0.6363636363636364
3424,F39_0001_1_1_6.png,F39,0.9307692307692308
3425,F39_0001_1_2_7.png,F39,0.7661290322580645
3426,F40_0001_1_1_6.png,F40,1.381578947368421
3427,F40_0001_1_3_10.png,F40,1.3055555555555556
3428,F40_0001_2_4_1.png,F40,1.290909090909091
3429,F40_0001_3_4_1.png,F40,1.401496259351621
3430,F40_0002_3_4_1.png,F40,1.495774647887324
3431,F41_0001_1_2_7.png,F41,0.75
3432,F42_0001_1_1_2.png,F42,0.4793388429752066
3433,F42_0001_1_1_4.png,F42,0.5384615384615384
3434,F42_0001_3_1_2.png,F42,0.621301775147929
3435,F42_0001_3_4_1.png,F42,0.5336134453781513
3436,F42_0002_1_1_2.png,F42,0.5819672131147541
3437,F42_0002_3_1_2.png,F42,0.6140350877192983
3438,F42_0002_3_4_1.png,F42,0.3794642857142857
3439,F42_0003_1_1_2.png,F42,0.5233644859813084
3440,F46_0001_1_1_6.png,F46,0.9484536082474226
3441,F46_0001_3_4_1.png,F46,0.8319327731092437
3442,F46_0002_3_4_1.png,F46,0.8498845265588915
3443,F46_N35_0001_1_4_12.png,F46_N35,1.1477272727272727
3444,F4_0001_1_1_4.png,F4,0.9405940594059405
3445,F4_0001_2_4_1.png,F4,0.8818181818181818
3446,F4_0001_3_4_1.png,F4,0.789010989010989
3447,F4_0002_1_1_4.png,F4,0.6869565217391305
3448,F4_0002_2_4_1.png,F4,0.7416666666666667
3449,F4_0002_3_4_1.png,F4,0.6969072164948453
3450,F4_0003_2_4_1.png,F4,0.7049180327868853
3451,F4_0003_3_4_1.png,F4,0.6382536382536382
3452,F4_0004_3_4_1.png,F4,0.6479690522243714
3453,F4_X1_0001_1_1_4.png,F4_X1,1.3925233644859814
3454,F4_X1_0001_1_1_5.png,F4_X1,1.273972602739726
3455,F4_X1_0001_1_2_7.png,F4_X1,0.8924731182795699
3456,F51_0001_1_1_2.png,F51,1.1923076923076923
3457,F51_0001_1_1_4.png,F51,1.109375
3458,F51_0001_1_2_7.png,F51,1.0166666666666666
3459,F51_0001_1_4_11.png,F51,1.0125
3460,F51_0001_1_4_13.png,F51,0.6952380952380952
3461,F51_0001_3_1_2.png,F51,1.131578947368421
3462,F51_0001_3_4_1.png,F51,1.1406727828746177
3463,F51_0002_1_1_4.png,F51,1.025974025974026
3464,F51_0002_1_4_11.png,F51,1.4411764705882353
3465,F51_0002_1_4_13.png,F51,1.3018867924528301
3466,F51_0003_1_4_11.png,F51,1.390625
3467,F51_0004_1_4_11.png,F51,1.3043478260869565
3468,F51_0005_1_4_11.png,F51,1.131578947368421
3469,F51_0006_1_4_11.png,F51,1.1025641025641026
3470,F51_0007_1_4_11.png,F51,1.0833333333333333
3471,F51_0008_1_4_11.png,F51,1.0833333333333333
3472,F5_0001_3_4_1.png,F5,1.043010752688172
3473,G14_0001_1_2_7.png,G14,0.6480446927374302
3474,G14_0001_1_2_8.png,G14,0.9285714285714286
3475,G14_0001_3_1_2.png,G14,0.7040358744394619
3476,G14_0002_1_2_7.png,G14,0.6153846153846154
3477,G14_X1_0001_1_1_2.png,G14_X1,1.344
3478,G14_X1_0001_2_4_1.png,G14_X1,1.465648854961832
3479,G14_X1_0001_3_1_2.png,G14_X1,1.612121212121212
3480,G14_X1_0001_3_4_1.png,G14_X1,1.3795761078998072
3481,G14_X1_N23_0001_3_1_2.png,G14_X1_N23,2.0282485875706215
3482,G17_0001_1_1_2.png,G17,2.0
3483,G17_0001_1_1_3.png,G17,1.065217391304348
3484,G17_0001_1_1_4.png,G17,2.3734939759036147
3485,G17_0001_1_1_5.png,G17,2.6153846153846154
3486,G17_0001_1_1_6.png,G17,1.4719101123595506
3487,G17_0001_1_2_7.png,G17,1.065934065934066
3488,G17_0001_1_2_8.png,G17,1.3125
3489,G17_0001_1_2_9.png,G17,0.8953488372093024
3490,G17_0001_1_3_10.png,G17,1.2162162162162162
3491,G17_0001_1_4_11.png,G17,2.2264150943396226
3492,G17_0001_1_4_12.png,G17,1.6274509803921569
3493,G17_0001_1_4_13.png,G17,1.3389830508474576
3494,G17_0001_2_4_1.png,G17,1.2941176470588236
3495,G17_0001_3_1_2.png,G17,1.5425531914893618
3496,G17_0001_3_4_1.png,G17,1.3805496828752644
3497,G17_0002_1_1_2.png,G17,2.5441176470588234
3498,G17_0002_1_1_3.png,G17,1.7454545454545454
3499,G17_0002_1_1_4.png,G17,1.2
3500,G17_0002_1_1_5.png,G17,1.8541666666666667
3501,G17_0002_1_1_6.png,G17,0.9393939393939394
3502,G17_0002_1_2_7.png,G17,1.1666666666666667
3503,G17_0002_1_2_8.png,G17,1.697674418604651
3504,G17_0002_1_2_9.png,G17,0.9047619047619048
3505,G17_0002_1_3_10.png,G17,1.102803738317757
3506,G17_0002_1_4_11.png,G17,1.953125
3507,G17_0002_1_4_12.png,G17,1.511111111111111
3508,G17_0002_1_4_13.png,G17,1.2318840579710144
3509,G17_0002_2_4_1.png,G17,1.587719298245614
3510,G17_0002_3_1_2.png,G17,2.142857142857143
3511,G17_0002_3_4_1.png,G17,1.5631929046563193
3512,G17_0003_1_1_2.png,G17,2.0821917808219177
3513,G17_0003_1_1_3.png,G17,1.7272727272727273
3514,G17_0003_1_1_4.png,G17,1.1454545454545455
3515,G17_0003_1_1_5.png,G17,2.1315789473684212
3516,G17_0003_1_1_6.png,G17,0.8561151079136691
3517,G17_0003_1_2_7.png,G17,1.1894736842105262
3518,G17_0003_1_2_8.png,G17,1.8823529411764706
3519,G17_0003_1_2_9.png,G17,1.131578947368421
3520,G17_0003_1_3_10.png,G17,1.1888888888888889
3521,G17_0003_1_4_11.png,G17,2.6041666666666665
3522,G17_0003_1_4_12.png,G17,1.72
3523,G17_0003_1_4_13.png,G17,1.0972222222222223
3524,G17_0003_2_4_1.png,G17,1.2393162393162394
3525,G17_0003_3_1_2.png,G17,1.1538461538461537
3526,G17_0003_3_4_1.png,G17,1.231732776617954
3527,G17_0004_1_1_2.png,G17,1.5904761904761904
3528,G17_0004_1_1_3.png,G17,1.4268292682926829
3529,G17_0004_1_1_4.png,G17,1.6759259259259258
3530,G17_0004_1_1_5.png,G17,1.9387755102040816
3531,G17_0004_1_1_6.png,G17,0.9307692307692308
3532,G17_0004_1_2_7.png,G17,1.4
3533,G17_0004_1_2_8.png,G17,1.96875
3534,G17_0004_1_2_9.png,G17,2.46875
3535,G17_0004_1_3_10.png,G17,1.2551020408163265
3536,G17_0004_1_4_11.png,G17,3.0697674418604652
3537,G17_0004_1_4_12.png,G17,2.022727272727273
3538,G17_0004_1_4_13.png,G17,1.3870967741935485
3539,G17_0004_2_4_1.png,G17,1.984375
3540,G17_0004_3_1_2.png,G17,1.7386363636363635
3541,G17_0004_3_4_1.png,G17,1.0475247524752476
3542,G17_0005_1_1_2.png,G17,1.3203883495145632
3543,G17_0005_1_1_3.png,G17,1.7704918032786885
3544,G17_0005_1_1_4.png,G17,2.3846153846153846
3545,G17_0005_1_1_5.png,G17,1.7884615384615385
3546,G17_0005_1_1_6.png,G17,0.8231292517006803
3547,G17_0005_1_2_7.png,G17,1.0561797752808988
3548,G17_0005_1_2_8.png,G17,1.6
3549,G17_0005_1_2_9.png,G17,1.0133333333333334
3550,G17_0005_1_3_10.png,G17,1.0396039603960396
3551,G17_0005_1_4_11.png,G17,2.488888888888889
3552,G17_0005_1_4_12.png,G17,1.5925925925925926
3553,G17_0005_1_4_13.png,G17,1.8181818181818181
3554,G17_0005_2_4_1.png,G17,1.3650793650793651
3555,G17_0005_3_1_2.png,G17,1.391304347826087
3556,G17_0005_3_4_1.png,G17,1.0679405520169851
3557,G17_0006_1_1_2.png,G17,1.5769230769230769
3558,G17_0006_1_1_3.png,G17,1.791044776119403
3559,G17_0006_1_1_4.png,G17,1.543103448275862
3560,G17_0006_1_1_5.png,G17,1.4883720930232558
3561,G17_0006_1_1_6.png,G17,1.8472222222222223
3562,G17_0006_1_2_7.png,G17,1.1494252873563218
3563,G17_0006_1_2_9.png,G17,1.0389610389610389
3564,G17_0006_1_3_10.png,G17,1.2941176470588236
3565,G17_0006_1_4_11.png,G17,2.0677966101694913
3566,G17_0006_1_4_12.png,G17,1.509090909090909
3567,G17_0006_1_4_13.png,G17,1.2318840579710144
3568,G17_0006_2_4_1.png,G17,1.5961538461538463
3569,G17_0006_3_1_2.png,G17,1.564516129032258
3570,G17_0006_3_4_1.png,G17,0.6206896551724138
3571,G17_0007_1_1_2.png,G17,0.9658119658119658
3572,G17_0007_1_1_3.png,G17,1.4901960784313726
3573,G17_0007_1_1_4.png,G17,1.7959183673469388
3574,G17_0007_1_1_5.png,G17,1.5714285714285714
3575,G17_0007_1_1_6.png,G17,0.8828125
3576,G17_0007_1_2_7.png,G17,1.096774193548387
3577,G17_0007_1_2_9.png,G17,1.0
3578,G17_0007_1_3_10.png,G17,0.9435483870967742
3579,G17_0007_1_4_11.png,G17,1.8
3580,G17_0007_1_4_12.png,G17,2.024390243902439
3581,G17_0007_2_4_1.png,G17,1.421487603305785
3582,G17_0007_3_1_2.png,G17,2.161764705882353
3583,G17_0007_3_4_1.png,G17,1.4313253012048193
3584,G17_0008_1_1_2.png,G17,1.2363636363636363
3585,G17_0008_1_1_3.png,G17,0.9351851851851852
3586,G17_0008_1_1_4.png,G17,2.0
3587,G17_0008_1_1_5.png,G17,1.96
3588,G17_0008_1_1_6.png,G17,0.9389312977099237
3589,G17_0008_1_2_7.png,G17,1.127906976744186
3590,G17_0008_1_2_9.png,G17,1.2063492063492063
3591,G17_0008_1_4_11.png,G17,2.2452830188679247
3592,G17_0008_1_4_12.png,G17,1.7692307692307692
3593,G17_0008_2_4_1.png,G17,0.7619047619047619
3594,G17_0008_3_1_2.png,G17,1.5503355704697988
3595,G17_0008_3_4_1.png,G17,0.658051689860835
3596,G17_0009_1_1_2.png,G17,1.4166666666666667
3597,G17_0009_1_1_4.png,G17,1.3363636363636364
3598,G17_0009_1_1_5.png,G17,1.528301886792453
3599,G17_0009_1_1_6.png,G17,0.88
3600,G17_0009_1_2_7.png,G17,1.1851851851851851
3601,G17_0009_1_2_9.png,G17,2.413793103448276
3602,G17_0009_1_4_11.png,G17,2.4693877551020407
3603,G17_0009_1_4_12.png,G17,1.6904761904761905
3604,G17_0009_2_4_1.png,G17,1.0866141732283465
3605,G17_0009_3_1_2.png,G17,2.3043478260869565
3606,G17_0009_3_4_1.png,G17,1.5931818181818183
3607,G17_0010_1_1_2.png,G17,2.6176470588235294
3608,G17_0010_1_1_4.png,G17,1.1166666666666667
3609,G17_0010_1_1_5.png,G17,2.1132075471698113
3610,G17_0010_1_1_6.png,G17,0.9191176470588235
3611,G17_0010_1_2_7.png,G17,1.4827586206896552
3612,G17_0010_1_2_9.png,G17,1.5161290322580645
3613,G17_0010_1_4_11.png,G17,2.0727272727272728
3614,G17_0010_2_4_1.png,G17,0.7969924812030075
3615,G17_0010_3_1_2.png,G17,1.5874125874125875
3616,G17_0010_3_4_1.png,G17,0.7792494481236203
3617,G17_0011_1_1_2.png,G17,1.8194444444444444
3618,G17_0011_1_1_4.png,G17,1.1203703703703705
3619,G17_0011_1_1_5.png,G17,1.3880597014925373
3620,G17_0011_1_1_6.png,G17,1.1652173913043478
3621,G17_0011_1_2_7.png,G17,1.2717391304347827
3622,G17_0011_1_2_9.png,G17,1.4361702127659575
3623,G17_0011_1_4_11.png,G17,1.8714285714285714
3624,G17_0011_2_4_1.png,G17,1.1311475409836065
3625,G17_0011_3_1_2.png,G17,1.3884892086330936
3626,G17_0011_3_4_1.png,G17,0.7771535580524345
3627,G17_0012_1_1_2.png,G17,1.0229885057471264
3628,G17_0012_1_1_4.png,G17,1.4519230769230769
3629,G17_0012_1_1_5.png,G17,1.75
3630,G17_0012_1_1_6.png,G17,1.828125
3631,G17_0012_1_2_7.png,G17,1.548780487804878
3632,G17_0012_1_2_9.png,G17,1.5869565217391304
3633,G17_0012_1_4_11.png,G17,2.16
3634,G17_0012_2_4_1.png,G17,0.7101449275362319
3635,G17_0012_3_1_2.png,G17,1.6232876712328768
3636,G17_0012_3_4_1.png,G17,1.1325051759834368
3637,G17_0013_1_1_2.png,G17,2.1690140845070425
3638,G17_0013_1_1_4.png,G17,1.1122448979591837
3639,G17_0013_1_1_5.png,G17,1.5
3640,G17_0013_1_1_6.png,G17,1.0085470085470085
3641,G17_0013_1_2_7.png,G17,1.2258064516129032
3642,G17_0013_1_2_9.png,G17,2.116883116883117
3643,G17_0013_1_4_11.png,G17,2.1153846153846154
3644,G17_0013_2_4_1.png,G17,0.7862595419847328
3645,G17_0013_3_1_2.png,G17,1.6929133858267718
3646,G17_0013_3_4_1.png,G17,1.5397350993377483
3647,G17_0014_1_1_2.png,G17,0.9369369369369369
3648,G17_0014_1_1_4.png,G17,2.328125
3649,G17_0014_1_1_5.png,G17,1.875
3650,G17_0014_1_2_7.png,G17,1.8181818181818181
3651,G17_0014_1_2_9.png,G17,1.673913043478261
3652,G17_0014_1_4_11.png,G17,2.12
3653,G17_0014_2_4_1.png,G17,1.1382113821138211
3654,G17_0014_3_1_2.png,G17,1.3289473684210527
3655,G17_0014_3_4_1.png,G17,1.1571969696969697
3656,G17_0015_1_1_2.png,G17,1.3177570093457944
3657,G17_0015_1_1_4.png,G17,3.288135593220339
3658,G17_0015_1_2_7.png,G17,1.3559322033898304
3659,G17_0015_1_2_9.png,G17,1.3898305084745763
3660,G17_0015_1_4_11.png,G17,2.1372549019607843
3661,G17_0015_2_4_1.png,G17,1.9375
3662,G17_0015_3_1_2.png,G17,2.6555555555555554
3663,G17_0015_3_4_1.png,G17,1.1804979253112033
3664,G17_0016_1_1_2.png,G17,1.2333333333333334
3665,G17_0016_1_1_4.png,G17,2.1343283582089554
3666,G17_0016_1_2_7.png,G17,1.4482758620689655
3667,G17_0016_1_4_11.png,G17,2.3877551020408165
3668,G17_0016_2_4_1.png,G17,1.3162393162393162
3669,G17_0016_3_1_2.png,G17,2.0526315789473686
3670,G17_0016_3_4_1.png,G17,2.1305970149253732
3671,G17_0017_1_1_2.png,G17,2.3548387096774195
3672,G17_0017_1_1_4.png,G17,1.3571428571428572
3673,G17_0017_1_2_7.png,G17,1.35
3674,G17_0017_1_4_11.png,G17,1.7272727272727273
3675,G17_0017_2_4_1.png,G17,1.218487394957983
3676,G17_0017_3_1_2.png,G17,1.0084745762711864
3677,G17_0017_3_4_1.png,G17,2.140845070422535
3678,G17_0018_1_1_2.png,G17,1.6736842105263159
3679,G17_0018_1_1_4.png,G17,1.6147540983606556
3680,G17_0018_1_2_7.png,G17,1.54
3681,G17_0018_1_4_11.png,G17,1.9852941176470589
3682,G17_0018_2_4_1.png,G17,0.7103448275862069
3683,G17_0018_3_1_2.png,G17,2.0927835051546393
3684,G17_0018_3_4_1.png,G17,0.6887966804979253
3685,G17_0019_1_1_2.png,G17,1.2818181818181817
3686,G17_0019_1_1_4.png,G17,1.1666666666666667
3687,G17_0019_1_2_7.png,G17,1.140625
3688,G17_0019_1_4_11.png,G17,1.9666666666666666
3689,G17_0019_2_4_1.png,G17,1.2260869565217392
3690,G17_0019_3_1_2.png,G17,1.3311688311688312
3691,G17_0019_3_4_1.png,G17,2.2371134020618557
3692,G17_0020_1_1_4.png,G17,2.1238938053097347
3693,G17_0020_1_2_7.png,G17,1.775
3694,G17_0020_1_4_11.png,G17,2.3454545454545452
3695,G17_0020_2_4_1.png,G17,1.9466666666666668
3696,G17_0020_3_1_2.png,G17,1.1953125
3697,G17_0020_3_4_1.png,G17,0.6536964980544747
3698,G17_0021_1_1_4.png,G17,1.1900826446280992
3699,G17_0021_1_2_7.png,G17,1.4035087719298245
3700,G17_0021_1_4_11.png,G17,2.6666666666666665
3701,G17_0021_2_4_1.png,G17,1.6805555555555556
3702,G17_0021_3_1_2.png,G17,2.284090909090909
3703,G17_0021_3_4_1.png,G17,0.7593457943925234
3704,G17_0022_1_1_4.png,G17,2.480769230769231
3705,G17_0022_1_2_7.png,G17,2.3513513513513513
3706,G17_0022_1_4_11.png,G17,2.46
3707,G17_0022_2_4_1.png,G17,0.7851851851851852
3708,G17_0022_3_1_2.png,G17,1.304635761589404
3709,G17_0022_3_4_1.png,G17,0.7411764705882353
3710,G17_0023_1_1_4.png,G17,1.1694915254237288
3711,G17_0023_1_2_7.png,G17,1.9268292682926829
